"1690","10.6"
"1691","12.1"
"1692","13.6"
"1693","10.8"
"1694","10.9"
"1695","8.5"
"1696","6"
"1697","7.8"
"1698","7.4"
"1699","9.9"
"1700","12.1"
"1701","13.7"
"1702","14.9"
"1703","12.7"
"1704","11"
"1705","11.6"
"1706","14.8"
"1707","16.6"
"1708","13.5"
"1709","12.6"
"1710","16.9"
"1711","16.6"
"1712","18.5"
"1713","16.4"
"1714","17.6"
"1715","15.7"
"1716","14"
"1717","12.6"
"1718","13.3"
"1719","14.8"
"1720","16.5"
"1721","18.7"
"1722","22.3"
"1723","23.5"
"1724","17.8"
"1725","21"
"1726","22.9"
"1727","18.4"
"1728","18"
"1729","16.6"
"1730","18.4"
"1731","15.4"
"1732","17.2"
"1733","22.7"
"1734","19.6"
"1735","21.2"
"1736","15.3"
"1737","14.1"
"1738","17.6"
"1739","19.2"
"1740","21.1"
"1741","18.8"
"1742","19.2"
"1743","17.6"
"1744","17.9"
"1745","20.4"
"1746","17.7"
"1747","16.8"
"1748","17.6"
"1749","20.1"
"1750","20.9"
"1751","17.8"
"1752","18.6"
"1753","21.6"
"1754","23.2"
"1755","26.8"
"1756","26.3"
"1757","20.9"
"1758","19.7"
"1759","16.8"
"1760","24"
"1761","18.9"
"1762","21.1"
"1763","23.1"
"1764","24"
"1765","23.8"
"1766","25.1"
"1767","23.4"
"1768","20.4"
"1769","21.8"
"1770","18.5"
"1771","21.4"
"1772","21.3"
"1773","19.9"
"1774","22.2"
"1775","24.4"
"1776","18.8"
"1777","17.3"
"1778","20.3"
"1779","24.3"
"1780","25.8"
"1781","26.2"
"1782","21.3"
"1783","18.4"
"1784","18.2"
"1785","22.5"
"1786","21.9"
"1787","23.1"
"1788","24"
"1789","25.9"
"1790","24.8"
"1791","24"
"1792","23.2"
"1793","21.9"
"1794","22.3"
"1795","20.4"
"1796","22.3"
"1797","18.3"
"1798","16.6"
"1799","20.6"
"1800","23.7"
"1801","22.7"
"1802","18.7"
"1803","18.1"
"1804","19.7"
"1805","22.4"
"1806","24.2"
"1807","25.7"
"1808","24.7"
"1809","23.7"
"1810","22.6"
"1811","24.4"
"1812","23.6"
"1813","22.4"
"1814","22.4"
"1815","24.4"
"1816","19.7"
"1817","19.6"
"1818","22.4"
"1819","22.6"
"1820","20.4"
"1821","24.6"
"1822","22.7"
"1823","24.4"
"1824","23.8"
"1825","24.6"
"1826","26.4"
